Effect,ReferenceLevel,ComparedLevel,Contrast,Estimate,SE,N,PersonaGroup,UserCountry3,PersonaCluster,PersonaNationality,NeutralEstimate,NeutralSE,NeutralN,DifferenceFromNeutral,AbsDifferenceFromNeutral
Social Status,Low,High,High - Low,0.12464628917071,0.0810905648313754,148,East_Emirati,ARE,East,Emirati,0.321285650785005,0.0773697561081096,148,-0.196639361614295,0.196639361614295
Social Status,Low,High,High - Low,0.390615878576955,0.0762826127627284,148,East_HongKonger,HKG,East,HongKonger,0.321285650785005,0.0773697561081096,148,0.06933022779195,0.06933022779195
Social Status,Low,High,High - Low,0.281917356890788,0.0785235793641018,148,East_Indian,IND,East,Indian,0.321285650785005,0.0773697561081096,148,-0.039368293894217,0.039368293894217
Social Status,Low,High,High - Low,0.367100292352858,0.0765541540398808,148,East_Indonesian,IDN,East,Indonesian,0.321285650785005,0.0773697561081096,148,0.045814641567853,0.045814641567853
Social Status,Low,High,High - Low,0.28850093080525,0.0790301452923788,148,East_Japanese,JPN,East,Japanese,0.321285650785005,0.0773697561081096,148,-0.032784719979755,0.032784719979755
Social Status,Low,High,High - Low,0.246611329118052,0.0795943304855888,148,East_Korean,KOR,East,Korean,0.321285650785005,0.0773697561081096,148,-0.074674321666953,0.074674321666953
Social Status,Low,High,High - Low,0.291219095310586,0.0783635959644616,148,East_Malaysian,MYS,East,Malaysian,0.321285650785005,0.0773697561081096,148,-0.030066555474419,0.030066555474419
Social Status,Low,High,High - Low,0.466257545804684,0.0725650125243168,148,East_SaudiArabian,SAU,East,SaudiArabian,0.321285650785005,0.0773697561081096,148,0.144971895019679,0.144971895019679
Social Status,Low,High,High - Low,0.202092199423547,0.0813529254695852,148,East_Taiwanese,TWN,East,Taiwanese,0.321285650785005,0.0773697561081096,148,-0.119193451361458,0.119193451361458
Social Status,Low,High,High - Low,0.343402694861913,0.077563226448667,148,West_American,USA,West,American,0.321285650785005,0.0773697561081096,148,0.022117044076908,0.022117044076908
Social Status,Low,High,High - Low,0.209766410780831,0.080697798132201,148,West_Australian,AUS,West,Australian,0.321285650785005,0.0773697561081096,148,-0.111519240004174,0.111519240004174
Social Status,Low,High,High - Low,0.275699932153788,0.0794276260127424,148,West_Brazilian,BRA,West,Brazilian,0.321285650785005,0.0773697561081096,148,-0.045585718631217,0.045585718631217
Social Status,Low,High,High - Low,0.270825658434787,0.0799566045128024,148,West_British,GBR,West,British,0.321285650785005,0.0773697561081096,148,-0.050459992350218,0.050459992350218
Social Status,Low,High,High - Low,0.225723096224003,0.0809043053247643,148,West_Canadian,CAN,West,Canadian,0.321285650785005,0.0773697561081096,148,-0.095562554561002,0.095562554561002
Social Status,Low,High,High - Low,0.272635962975691,0.0794172589542344,148,West_German,DEU,West,German,0.321285650785005,0.0773697561081096,148,-0.048649687809314,0.048649687809314
Social Status,Low,High,High - Low,0.445223961263666,0.0743180427766406,148,West_Italian,ITA,West,Italian,0.321285650785005,0.0773697561081096,148,0.123938310478661,0.123938310478661
Social Status,Low,High,High - Low,0.290096556661745,0.078226713300527,148,West_Polish,POL,West,Polish,0.321285650785005,0.0773697561081096,148,-0.03118909412326,0.03118909412326
Social Status,Low,High,High - Low,0.385301869157645,0.0766413333252936,148,West_Russian,RUS,West,Russian,0.321285650785005,0.0773697561081096,148,0.06401621837264,0.06401621837264
Social Status,Low,High,High - Low,0.223002286778109,0.0803052891753436,148,West_Spanish,ESP,West,Spanish,0.321285650785005,0.0773697561081096,148,-0.098283364006896,0.098283364006896
Species,Pets,Humans,Humans - Pets,0.83356307979947,0.0430515719773528,166,East_Chinese,CHN,East,Chinese,0.857525089299701,0.0401823826237916,166,-0.023962009500231,0.023962009500231
Species,Pets,Humans,Humans - Pets,0.877079695858613,0.0375106664583498,166,East_Emirati,ARE,East,Emirati,0.857525089299701,0.0401823826237916,166,0.0195546065589121,0.0195546065589121
Species,Pets,Humans,Humans - Pets,0.827338015703903,0.0438720007504408,166,East_HongKonger,HKG,East,HongKonger,0.857525089299701,0.0401823826237916,166,-0.030187073595798,0.030187073595798
Species,Pets,Humans,Humans - Pets,0.847315151096817,0.0414371710534962,166,East_Indian,IND,East,Indian,0.857525089299701,0.0401823826237916,166,-0.010209938202884,0.010209938202884
Species,Pets,Humans,Humans - Pets,0.74861149711043,0.051783297585923,166,East_Indonesian,IDN,East,Indonesian,0.857525089299701,0.0401823826237916,166,-0.108913592189271,0.108913592189271
Species,Pets,Humans,Humans - Pets,0.807476290622237,0.0460758149580483,166,East_Japanese,JPN,East,Japanese,0.857525089299701,0.0401823826237916,166,-0.0500487986774639,0.0500487986774639
Species,Pets,Humans,Humans - Pets,0.821652022307621,0.0444796798112622,166,East_Korean,KOR,East,Korean,0.857525089299701,0.0401823826237916,166,-0.0358730669920799,0.0358730669920799
Species,Pets,Humans,Humans - Pets,0.81837543542486,0.0448702357860895,166,East_Malaysian,MYS,East,Malaysian,0.857525089299701,0.0401823826237916,166,-0.0391496538748409,0.0391496538748409
Species,Pets,Humans,Humans - Pets,0.820275609826855,0.0446759827020196,166,East_SaudiArabian,SAU,East,SaudiArabian,0.857525089299701,0.0401823826237916,166,-0.037249479472846,0.037249479472846
Species,Pets,Humans,Humans - Pets,0.871109272417811,0.0383593590125049,166,East_Taiwanese,TWN,East,Taiwanese,0.857525089299701,0.0401823826237916,166,0.0135841831181101,0.0135841831181101
Species,Pets,Humans,Humans - Pets,0.788188361829061,0.0480526198710869,166,West_American,USA,West,American,0.857525089299701,0.0401823826237916,166,-0.0693367274706399,0.0693367274706399
Species,Pets,Humans,Humans - Pets,0.839239709176183,0.0424681299127609,166,West_Australian,AUS,West,Australian,0.857525089299701,0.0401823826237916,166,-0.018285380123518,0.018285380123518
Species,Pets,Humans,Humans - Pets,0.875570342178822,0.0377250632287712,166,West_Brazilian,BRA,West,Brazilian,0.857525089299701,0.0401823826237916,166,0.0180452528791211,0.0180452528791211
Species,Pets,Humans,Humans - Pets,0.771593228236234,0.0496654843294757,166,West_British,GBR,West,British,0.857525089299701,0.0401823826237916,166,-0.085931861063467,0.085931861063467
Species,Pets,Humans,Humans - Pets,0.821454598928301,0.0445359951764666,166,West_Canadian,CAN,West,Canadian,0.857525089299701,0.0401823826237916,166,-0.0360704903714,0.0360704903714
Species,Pets,Humans,Humans - Pets,0.827829323343644,0.0438105633993854,166,West_German,DEU,West,German,0.857525089299701,0.0401823826237916,166,-0.0296957659560569,0.0296957659560569
Species,Pets,Humans,Humans - Pets,0.704351999432188,0.0554360159895388,166,West_Italian,ITA,West,Italian,0.857525089299701,0.0401823826237916,166,-0.153173089867513,0.153173089867513
Species,Pets,Humans,Humans - Pets,0.780641593430111,0.0487980218556242,166,West_Polish,POL,West,Polish,0.857525089299701,0.0401823826237916,166,-0.07688349586959,0.07688349586959
Species,Pets,Humans,Humans - Pets,0.830116595819086,0.043553530002178,166,West_Russian,RUS,West,Russian,0.857525089299701,0.0401823826237916,166,-0.0274084934806149,0.0274084934806149
Species,Pets,Humans,Humans - Pets,0.727609280363287,0.0535522098594381,166,West_Spanish,ESP,West,Spanish,0.857525089299701,0.0401823826237916,166,-0.129915808936414,0.129915808936414
